university;faculty;department;price;preference_discount;preference_price;preference_info
İstanbul Gelişim Üniversitesi;;Reklamcılık (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Sağlık Yönetimi (Fakülte) (%50 İndirimli) (4 Yıllık);318759.3;10;286883.37;A preference discount of 10% is available (price after discount: 286883.37).
İstanbul Gelişim Üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (%50 İndirimli) (4 Yıllık);363031.42;10;326728.28;A preference discount of 10% is available (price after discount: 326728.28).
İstanbul Gelişim Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (%50 İndirimli) (4 Yıllık);363031.42;10;326728.28;A preference discount of 10% is available (price after discount: 326728.28).
İstanbul Gelişim Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);363031.42;10;326728.28;A preference discount of 10% is available (price after discount: 326728.28).
İstanbul Gelişim Üniversitesi;;Sosyal Hizmet (Fakülte) (%50 İndirimli) (4 Yıllık);318759.3;10;286883.37;A preference discount of 10% is available (price after discount: 286883.37).
İstanbul Gelişim Üniversitesi;;Sosyoloji (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Spor Yöneticiliği (%50 İndirimli);391500.0;10;352350.0;A preference discount of 10% is available (price after discount: 352350.0).
İstanbul Gelişim Üniversitesi;;Televizyon Haberciliği ve Programcılığı (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Turizm Rehberliği (Fakülte) (%50 İndirimli) (4 Yıllık);345322.57;10;310790.31;A preference discount of 10% is available (price after discount: 310790.31).
İstanbul Gelişim Üniversitesi;;Türk Dili ve Edebiyatı (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Uçak Bakım ve Onarım (Fakülte) (%50 İndirimli) (4 Yıllık);420585.19;10;378526.67;A preference discount of 10% is available (price after discount: 378526.67).
İstanbul Gelişim Üniversitesi;;Uçak Mühendisliği (%50 İndirimli) (4 Yıllık);557828.77;10;502045.89;A preference discount of 10% is available (price after discount: 502045.89).
İstanbul Gelişim Üniversitesi;;Uçak Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);557828.77;10;502045.89;A preference discount of 10% is available (price after discount: 502045.89).
İstanbul Gelişim Üniversitesi;;Uluslararası Ticaret ve Finansman (Fakülte) (%50 İndirimli) (4 Yıllık);398449.12;10;358604.21;A preference discount of 10% is available (price after discount: 358604.21).
İstanbul Gelişim Üniversitesi;;Uluslararası Ticaret ve Finansman (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);398449.12;10;358604.21;A preference discount of 10% is available (price after discount: 358604.21).
İstanbul Gelişim Üniversitesi;;Uluslararası Ticaret ve İşletmecilik (Fakülte) (%50 İndirimli) (4 Yıllık);398449.12;10;358604.21;A preference discount of 10% is available (price after discount: 358604.21).
İstanbul Gelişim Üniversitesi;;Uluslararası Ticaret ve İşletmecilik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);398449.12;10;358604.21;A preference discount of 10% is available (price after discount: 358604.21).
İstanbul Gelişim Üniversitesi;;Yazılım Mühendisliği (%50 İndirimli) (4 Yıllık);495847.8;10;446263.02;A preference discount of 10% is available (price after discount: 446263.02).
İstanbul Gelişim Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);495847.8;10;446263.02;A preference discount of 10% is available (price after discount: 446263.02).
İstanbul Gelişim Üniversitesi;;Yeni Medya ve İletişim (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Yeni Medya ve İletişim (İngilizce) (%50 İndirimli) (4 Yıllık);380740.27;10;342666.24;A preference discount of 10% is available (price after discount: 342666.24).
İstanbul Gelişim Üniversitesi;;Veri Bilimi ve Analiyiği (%50 İndirimli);500250.0;10;450225.0;A preference discount of 10% is available (price after discount: 450225.0).
İstanbul Gelişim Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (4 Yıllık);460430.1;10;414387.09;A preference discount of 10% is available (price after discount: 414387.09).
İstanbul Gelişim Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);292196.02;10;262976.42;A preference discount of 10% is available (price after discount: 262976.42).
İstanbul Gelişim Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);292196.02;10;262976.42;A preference discount of 10% is available (price after discount: 262976.42).
İstanbul Gelişim Üniversitesi;;Anestezi (%25 İndirimli);464857.31;10;418371.58;A preference discount of 10% is available (price after discount: 418371.58).
İstanbul Gelişim Üniversitesi;;Aşçılık (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Bankacılık ve Sigortacılık (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Bilgisayar Destekli Tasarım ve Animasyon (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Bilgisayar Programcılığı (%25 İndirimli);438294.04;10;394464.64;A preference discount of 10% is available (price after discount: 394464.64).
İstanbul Gelişim Üniversitesi;;Bilgisayar Programcılığı (İngilizce) (%50 İndirimli);292196.02;10;262976.42;A preference discount of 10% is available (price after discount: 262976.42).
İstanbul Gelişim Üniversitesi;;Bilgisayar Teknolojisi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Bilişim Güvenliği Teknolojisi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Biyomedikal Cihaz Teknolojisi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Çocuk Gelişimi (%50 İndirimli);247923.9;10;223131.51;A preference discount of 10% is available (price after discount: 223131.51).
İstanbul Gelişim Üniversitesi;;Deniz ve Liman İşletmeciliği (%50 İndirimli);247923.9;10;223131.51;A preference discount of 10% is available (price after discount: 223131.51).
İstanbul Gelişim Üniversitesi;;Dış Ticaret (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Diş Protez Teknolojisi (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Diyaliz (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Elektronik Teknolojisi (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Elektronörofizyoloji (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Fizyoterapi (%50 İndirimli);314332.09;10;282898.88;A preference discount of 10% is available (price after discount: 282898.88).
İstanbul Gelişim Üniversitesi;;Fizyoterapi (İngilizce) (%50 İndirimli);314332.09;10;282898.88;A preference discount of 10% is available (price after discount: 282898.88).
İstanbul Gelişim Üniversitesi;;Gıda Kalite Kontrolü ve Analizi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Gıda Teknolojisi (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Grafik Tasarımı (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Halkla İlişkiler ve Tanıtım (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Hava Lojistiği (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Hibrid ve Elektrikli Taşıtlar Teknolojisi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;İç Mekan Tasarımı (%50 İndirimli);256778.32;10;231100.49;A preference discount of 10% is available (price after discount: 231100.49).
İstanbul Gelişim Üniversitesi;;İlk ve Acil Yardım (%25 İndirimli);464857.31;10;418371.58;A preference discount of 10% is available (price after discount: 418371.58).
İstanbul Gelişim Üniversitesi;;İnsan Kaynakları Yönetimi (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (%50 İndirimli);247923.9;10;223131.51;A preference discount of 10% is available (price after discount: 223131.51).
İstanbul Gelişim Üniversitesi;;İnşaat Teknolojisi (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Laboratuvar Teknolojisi (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Lojistik (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Makine (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Mekatronik (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Moda Tasarımı (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Odyometri (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Optisyenlik (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Ortopedik Protez ve Ortez (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Otopsi Yardımcılığı (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Pastacılık ve Ekmekçilik (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Patoloji Laboratuvar Teknikleri (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Podoloji (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Radyoterapi (%25 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Saç Bakımı ve Güzellik Hizmetleri (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Sivil Hava Ulaştırma İşletmeciliği (İngilizce) (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Sivil Havacılık Kabin Hizmetleri (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Sivil Havacılık Kabin Hizmetleri (İngilizce) (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);301050.45;10;270945.41;A preference discount of 10% is available (price after discount: 270945.41).
İstanbul Gelişim Üniversitesi;;Turist Rehberliği (%50 İndirimli);239069.47;10;215162.52;A preference discount of 10% is available (price after discount: 215162.52).
İstanbul Gelişim Üniversitesi;;Uçak Teknolojisi (%25 İndirimli);318759.3;10;286883.37;A preference discount of 10% is available (price after discount: 286883.37).
İstanbul Gelişim Üniversitesi;;Uçuş Harekat Yöneticiliği (%50 İndirimli);278914.39;10;251022.95;A preference discount of 10% is available (price after discount: 251022.95).
İstanbul Gelişim Üniversitesi;;Web Tasarımı ve Kodlama (%50 İndirimli);274487.17;10;247038.45;A preference discount of 10% is available (price after discount: 247038.45).
İstanbul Gelişim Üniversitesi;;Dijital Sağlık Sistemleri Teknikerliği (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Tele-Sağlık Teknikerliği (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Tıbbi Veri İşleme Teknikerliği (%50 İndirimli);265632.75;10;239069.48;A preference discount of 10% is available (price after discount: 239069.48).
İstanbul Gelişim Üniversitesi;;Ön-Yüz Yazılım Geliştirme (%50 İndirimli);261000.0;10;234900.0;A preference discount of 10% is available (price after discount: 234900.0).
